latitude,longitude,accommodates,bedrooms,beds,price
51.5235,-0.08529,6,2,3,$250.00 
51.5029,-0.03488,2,1,1,$29.00 
51.52889,-0.03693,7,3,5,$155.00 
51.51964,-0.03973,4,2,2,$60.00 
51.51505,-0.15915,2,1,1,$75.00 
51.47005,-0.1509,2,1,1,$38.00 
51.55008,-0.16638,2,1,1,$50.00 
51.42619,-0.20885,2,1,1,$110.00 
51.54844,-0.10508,4,1,1,$100.00 
51.51588,-0.12349,6,2,3,$326.00 
51.45979,-0.24183,2,1,1,$30.00 
51.50364,-0.09041,2,1,1,$40.00 
51.53179,-0.09432,2,1,1,$65.00 
51.47433,-0.11536,1,1,1,$35.00 
51.60794,-0.07501,2,1,2,$29.00 
51.48083,0.08786,1,1,1,$40.00 
51.51884,-0.2242,2,1,2,$45.00 
51.47501,-0.11141,4,2,2,$99.00 
51.56453,-0.34233,4,2,3,$120.00 
51.51765,-0.32381,4,1,3,$100.00 
51.44108,-0.1879,2,1,1,$31.00 
51.58245,0.02423,2,1,2,$30.00 
51.51958,-0.20218,2,1,1,$50.00 
51.41737,-0.19059,2,,1,$40.00 
51.53242,-0.19864,6,3,3,$175.00 
51.49828,-0.01255,2,1,1,$40.00 
51.47549,-0.04704,2,1,1,$80.00 
51.52077,-0.0423,2,1,1,$83.00 
51.51234,-0.28673,2,1,1,$37.00 
51.51288,-0.13509,2,,1,$125.00 
51.56954,-0.09931,1,1,1,$25.00 
51.46344,-0.13038,2,1,1,$35.00 
51.51847,-0.18888,4,2,2,$100.00 
51.59385,-0.08996,16,22,0,"$1,056.00 "
51.57601,-0.09893,2,1,1,$65.00 
51.46109,-0.03754,4,2,2,$45.00 
51.55308,-0.04679,1,1,1,$35.00 
51.46351,-0.12802,4,2,2,$130.00 
51.47939,-0.18263,4,2,2,$120.00 
51.51853,-0.19974,2,1,1,$41.00 
51.52972,-0.06721,2,1,1,$40.00 
51.53439,-0.06153,1,1,1,$45.00 
51.51694,-0.05811,2,1,1,$58.00 
51.55397,-0.10261,2,1,1,$58.00 
51.54159,-0.07903,2,1,1,$75.00 
51.50019,-0.2124,1,1,1,$110.00 
51.51318,-0.06255,1,1,1,$34.00 
51.42607,-0.20888,2,1,1,$53.00 
51.45577,-0.17551,7,4,5,$250.00 
51.46422,-0.14578,6,3,5,$325.00 
51.49197,-0.20993,2,,1,$58.00 
51.4652,-0.12728,2,1,1,$40.00 
51.47128,-0.12004,2,1,1,$39.00 
51.39406,-0.2371,2,1,1,$25.00 
51.47971,-0.17023,2,1,1,$133.00 
51.53755,-0.09393,2,2,2,$95.00 
51.43988,-0.05457,2,1,1,$32.00 
51.54686,-0.13499,4,2,2,$63.00 
51.43858,-0.33901,4,1,2,$68.00 
51.52664,-0.02586,4,1,2,$29.00 
51.50205,-0.21232,2,1,2,$90.00 
51.51848,-0.15803,2,1,1,$90.00 
51.47381,-0.17202,2,1,1,$55.00 
51.56486,-0.1197,2,1,1,$56.00 
51.52587,0.05186,2,1,1,$35.00 
51.4985,-0.08111,4,2,2,$85.00 
51.42538,-0.15907,6,4,4,$200.00 
51.48195,-0.13398,2,1,1,$80.00 
51.55539,-0.2923,2,1,1,$45.00 
51.4807,-0.20916,2,1,1,$60.00 
51.61442,-0.24496,5,2,2,$125.00 
51.52887,-0.08756,3,1,1,$85.00 
51.54443,-0.10464,2,1,1,$85.00 
51.54789,-0.16178,2,1,1,$70.00 
51.53896,-0.06372,2,1,1,$150.00 
51.48225,-0.19983,4,2,2,$185.00 
51.5672,-0.11795,6,3,4,$140.00 
51.51468,-0.13809,3,1,1,$165.00 
51.52227,-0.01761,3,1,1,$48.00 
51.52106,-0.14095,2,2,2,$125.00 
51.46499,-0.1274,2,1,1,$50.00 
51.52353,-0.20374,2,1,1,$86.00 
51.57508,-0.14193,6,2,2,$183.00 
51.52077,-0.04227,10,5,5,$165.00 
51.49915,-0.04578,2,1,1,$96.00 
51.54263,-0.0535,2,1,1,$90.00 
51.52095,-0.07177,4,2,4,$245.00 
51.55043,-0.03068,4,1,2,$99.00 
51.55435,-0.07782,2,1,1,$75.00 
51.48174,-0.06356,1,1,1,$20.00 
51.5441,-0.18158,3,1,2,$59.00 
51.50824,-0.22909,4,2,4,$75.00 
51.4229,-0.17384,2,1,1,$78.00 
51.51752,-0.3015,5,2,3,$119.00 
51.4644,-0.06629,1,1,1,$30.00 
51.53547,-0.14396,2,1,1,$110.00 
51.4887,-0.28807,2,1,1,$50.00 
51.49093,-0.13749,2,1,1,$70.00 
51.51845,-0.28009,8,4,5,$350.00 
51.53055,-0.0965,2,,1,$51.00 
51.45435,-0.12106,3,1,2,$68.00 
51.49025,-0.18409,5,2,5,$149.00 
51.4697,-0.13745,6,3,3,$200.00 
51.4169,-0.20213,4,1,2,$90.00 
51.55528,-0.04887,10,4,7,$230.00 
51.49097,-0.13162,4,2,2,$175.00 
51.48676,-0.0439,4,1,2,$60.00 
51.48522,-0.03605,2,1,1,$40.00 
51.4905,-0.21074,2,1,1,$44.00 
51.49201,-0.183,2,2,2,$150.00 
51.46391,-0.16215,2,1,2,$345.00 
51.5426,-0.18331,2,1,1,$40.00 
51.59892,-0.12917,8,4,5,$204.00 
51.50949,-0.19551,2,1,1,$160.00 
51.52703,-0.38392,2,1,0,$27.00 
51.59004,-0.16227,2,1,1,$42.00 
51.55422,-0.18389,3,1,2,$80.00 
51.50505,-0.21521,4,2,4,$200.00 
51.55752,-0.14154,4,2,2,$180.00 
51.4967,-0.10017,2,1,1,$69.00 
51.48869,-0.10427,1,1,1,$25.00 
51.54263,-0.20669,2,1,0,$50.00 
51.53181,-0.08112,4,2,2,$169.00 
51.52037,-0.02917,2,1,1,$28.00 
51.53781,-0.05601,2,1,1,$50.00 
51.53539,-0.00456,2,1,1,$24.00 
51.49195,-0.23615,5,2,3,$203.00 
51.4753,-0.13895,2,1,1,$35.00 
51.51657,-0.07657,2,1,1,$50.00 
51.52877,-0.20247,2,1,1,$35.00 
51.53001,-0.22211,2,1,1,$79.00 
51.52084,-0.29823,3,2,1,$150.00 
51.49962,-0.04677,2,1,1,$35.00 
51.49357,-0.17697,4,2,2,$145.00 
51.52808,-0.05822,2,1,1,$28.00 
51.54749,-0.13101,4,1,2,$83.00 
51.50248,-0.21512,2,1,1,$65.00 
51.45947,0.04741,1,1,1,$37.00 
51.51296,-0.14272,6,2,2,$236.00 
51.47149,-0.09447,4,2,2,$66.00 
51.49652,-0.07698,2,1,1,$60.00 
51.54913,-0.203,1,1,1,$40.00 
51.52004,-0.17646,1,1,1,$60.00 
51.51539,-0.19661,2,1,1,$60.00 
51.50728,-0.0981,2,1,1,$35.00 
51.54604,-0.03424,2,1,1,$30.00 
51.46071,-0.16858,5,2,2,$175.00 
51.52025,-0.20273,2,,1,$65.00 
51.51681,-0.18267,4,2,2,$198.00 
51.44253,-0.14804,6,2,5,$238.00 
51.51542,-0.18062,3,1,1,$108.00 
51.47117,-0.11257,6,4,4,$200.00 
51.46258,-0.16511,2,1,1,$49.00 
51.50222,-0.42015,2,1,1,$55.00 
51.44277,-0.04274,2,1,1,$25.00 
51.43997,-0.12741,3,1,1,$89.00 
51.49652,-0.21663,4,1,1,$80.00 
51.57531,0.06845,2,1,1,$60.00 
51.489,-0.20587,2,1,1,$90.00 
51.43322,-0.12099,1,1,1,$30.00 
51.51033,-0.25259,2,1,13,$400.00 
51.44287,-0.20451,2,1,1,$40.00 
51.56244,-0.12001,2,1,1,$170.00 
51.48491,-0.1986,3,1,2,$85.00 
51.49667,-0.19318,8,4,4,$456.00 
51.52056,-0.15649,4,2,2,$536.00 
51.50656,-0.12678,6,3,3,"$1,000.00 "
51.53466,-0.22238,6,4,4,$150.00 
51.45545,-0.0271,1,1,1,$37.00 
51.45401,-0.02809,1,1,1,$37.00 
51.44105,-0.04094,2,1,2,$79.00 
51.62152,-0.15358,2,2,2,$98.00 
51.45423,-0.02658,1,1,1,$37.00 
51.52607,-0.19103,2,1,1,$45.00 
51.50594,-0.21411,4,2,3,$200.00 
51.57531,-0.1211,6,2,3,$90.00 
51.46429,-0.105,2,1,1,$51.00 
51.52298,-0.15964,2,1,1,$75.00 
51.49089,-0.11278,8,4,0,$380.00 
51.48372,-0.1153,2,1,1,$80.00 
51.49049,-0.09399,3,1,1,$45.00 
51.47202,-0.16325,2,1,1,$48.00 
51.5299,-0.04209,2,1,1,$61.00 
51.41064,-0.21862,3,4,6,$59.00 
51.46597,-0.05224,2,1,1,$58.00 
51.51335,-0.0204,2,1,1,$76.00 
51.48575,-0.13438,4,2,2,$242.00 
51.52106,-0.06347,6,3,3,$250.00 
51.51892,-0.07547,2,1,1,$45.00 
51.59007,-0.03802,1,1,1,$29.00 
51.56163,-0.3333,2,1,1,$89.00 
51.46692,-0.03748,2,1,1,$25.00 
51.60002,-0.12289,2,1,1,$55.00 
51.43519,-0.06512,4,2,2,$65.00 
51.46462,-0.03992,2,1,1,$110.00 
51.45373,-0.24513,1,1,1,$28.00 
51.40538,0.0054,1,1,1,$32.00 
51.6263,-0.25831,1,,1,$50.00 
51.48359,-0.12686,2,1,1,$45.00 
51.45191,-0.07682,2,1,0,$80.00 
51.52349,-0.10445,4,2,2,$259.00 
51.63164,-0.13783,1,1,1,$34.00 
51.49377,-0.16511,2,1,1,$120.00 
51.579,-0.10889,2,1,2,$50.00 
51.50437,-0.31114,6,4,7,$250.00 
51.50817,-0.12894,2,2,0,$18.00 
51.5173,-0.17268,2,1,1,$175.00 
51.46671,0.05288,2,1,2,$28.00 
51.52467,-0.10495,2,1,1,$55.00 
51.53105,-0.02885,1,1,1,$50.00 
51.48263,-0.04782,2,,1,$35.00 
51.50727,-0.06875,6,2,3,$120.00 
51.54158,-0.25197,2,1,1,$25.00 
51.46348,-0.10853,1,1,1,$23.00 
51.5361,-0.08695,1,1,1,$22.00 
51.54314,-0.13714,1,1,1,$30.00 
51.57028,-0.13818,1,1,1,$30.00 
51.50919,-0.06998,4,,2,$146.00 
51.4981,-0.30589,2,1,1,$43.00 
51.54326,-0.1468,2,1,1,$100.00 
51.58888,-0.12418,2,1,1,$39.00 
51.51196,-0.07354,3,1,2,$99.00 
51.37604,-0.19214,1,1,1,$31.00 
51.49725,0.01347,2,,1,$70.00 
51.4735,-0.1892,2,1,1,$65.00 
51.56097,0.00811,5,2,3,$104.00 
51.53375,-0.07878,3,1,1,$42.00 
51.57231,-0.13877,4,2,2,$100.00 
51.55908,-0.25319,2,1,2,$35.00 
51.43791,-0.05129,2,1,1,$90.00 
51.56427,-0.07385,2,1,1,$32.00 
51.53082,0.01098,2,1,1,$45.00 
51.43455,-0.12994,2,1,1,$79.00 
51.52451,-0.19598,1,1,1,$60.00 
51.58734,-0.10762,6,4,4,$80.00 
51.45698,0.02991,2,1,2,$90.00 
51.46594,-0.08809,1,1,1,$34.00 
51.53382,-0.24216,1,1,1,$40.00 
51.55244,-0.07913,1,1,1,$38.00 
51.40924,0.02858,4,3,3,$70.00 
51.51228,-0.18754,2,,1,$30.00 
51.51466,-0.12194,2,1,1,$104.00 
51.46872,-0.19188,8,3,4,$548.00 
51.44016,-0.36173,1,1,1,$32.00 
51.51627,-0.18274,2,1,1,$50.00 
51.5098,-0.0154,2,1,1,$25.00 
51.49336,0.07069,2,1,1,$42.00 
51.51905,-0.11734,2,,2,$70.00 
51.50752,-0.23125,2,1,1,$54.00 
51.49683,-0.09815,6,2,3,$213.00 
51.51613,-0.11258,2,1,1,$110.00 
51.46565,-0.15501,2,1,1,$45.00 
51.50869,-0.21928,6,2,3,$120.00 
51.46529,-0.00538,2,1,1,$20.00 
51.56942,-0.09775,1,,1,$50.00 
51.51339,-0.14873,4,2,2,$160.00 
51.50868,-0.01158,1,1,1,$39.00 
51.53637,-0.07654,1,1,1,$27.00 
51.55058,-0.05235,4,2,3,$110.00 
51.47682,-0.09747,3,2,2,$100.00 
51.54826,-0.19405,2,1,1,$45.00 
51.54833,-0.19242,2,1,1,$45.00 
51.56887,-0.20907,1,1,0,$31.00 
51.54241,-0.17595,1,2,1,$45.00 
51.51695,0.02108,2,1,1,$35.00 
51.44907,-0.18823,3,1,1,$69.00 
51.48467,-0.10343,2,1,1,$72.00 
51.42593,-0.07627,4,2,2,$100.00 
51.48602,-0.10347,4,2,2,$65.00 
51.5135,-0.05817,2,1,2,$75.00 
51.481,-0.25241,2,,1,$60.00 
51.39513,-0.18988,1,1,1,"$7,000.00 "
51.60635,-0.23873,4,2,2,$75.00 
51.51802,-0.13575,4,1,1,$176.00 
51.54779,-0.15089,1,1,1,$25.00 
51.53939,-0.0538,2,1,1,$40.00 
51.56693,-0.00519,1,1,1,$25.00 
51.50147,-0.22668,5,2,2,$105.00 
51.5356,-0.04711,4,2,4,$100.00 
51.53647,-0.04759,2,1,1,$30.00 
51.43589,-0.16671,4,2,2,$125.00 
51.46283,-0.18225,4,2,2,$180.00 
51.57256,-0.13232,4,2,2,$136.00 
51.51325,-0.1819,6,3,3,$300.00 
51.52995,-0.07719,2,,1,$111.00 
51.47701,-0.03506,2,1,1,$42.00 
51.55438,-0.05054,2,1,1,$40.00 
51.55031,-0.20041,2,1,1,$33.00 
51.58576,-0.03208,3,1,3,$65.00 
51.48769,-0.20548,4,2,2,$162.00 
51.47374,-0.17595,6,2,3,$120.00 
51.49348,-0.15084,2,1,0,$200.00 
51.43393,-0.03335,5,3,3,$85.00 
51.55449,-0.11095,3,1,1,$85.00 
51.58475,-0.04025,6,4,4,$90.00 
51.498,-0.2042,6,3,3,$350.00 
51.493,-0.14596,2,1,1,$312.00 
51.53021,-0.09269,2,1,1,$65.00 
51.49358,-0.15574,2,,1,$194.00 
51.49708,-0.3149,2,1,2,$41.00 
51.49224,-0.1678,2,1,1,$60.00 
51.48181,-0.23754,8,5,5,$175.00 
51.51554,-0.0659,3,1,1,$85.00 
51.49904,-0.01941,2,1,1,$89.00 
51.57184,-0.13141,8,4,8,$200.00 
51.58354,-0.22081,3,2,3,$76.00 
51.4884,-0.1905,1,1,1,$78.00 
51.53535,0.01746,2,1,1,$25.00 
51.51146,-0.07457,2,1,1,$78.00 
51.41647,-0.06481,2,1,1,$85.00 
51.41787,-0.09973,3,,2,$49.00 
51.58233,-0.12609,2,1,1,$35.00 
51.59846,-0.1105,2,1,1,$29.00 
51.45716,-0.16029,2,1,1,$50.00 
51.53402,-0.13683,6,3,4,$154.00 
51.48931,-0.21481,4,2,2,$124.00 
51.51939,-0.15676,2,1,1,$100.00 
51.50325,-0.2326,4,2,2,$95.00 
51.50724,-0.23222,2,1,1,$40.00 
51.54684,-0.06763,3,2,2,$60.00 
51.48836,-0.19236,3,2,2,$199.00 
51.3718,-0.20214,1,1,1,$21.00 
51.56621,0.06418,2,1,1,$40.00 
51.4551,-0.07705,6,4,3,$240.00 
51.44627,-0.14644,2,1,1,$32.00 
51.63538,-0.05533,2,1,1,$49.00 
51.52266,-0.0905,1,1,1,$40.00 
51.46882,-0.0956,4,2,2,$70.00 
51.4582,-0.21365,2,1,3,$110.00 
51.64696,-0.18632,6,3,4,$160.00 
51.51276,-0.04812,2,1,1,$30.00 
51.52111,-0.11055,2,1,1,$45.00 
51.50119,-0.2163,6,3,5,$339.00 
51.53803,-0.05917,2,,1,$50.00 
51.56739,0.17265,2,1,1,$55.00 
51.51164,-0.03346,3,1,2,$70.00 
51.47416,-0.07695,4,1,2,$72.00 
51.4123,-0.1685,4,2,4,$85.00 
51.52156,-0.14754,6,3,3,$800.00 
51.54356,-0.18143,5,2,4,$125.00 
51.53394,-0.05901,2,1,1,$36.00 
51.47917,-0.08802,4,2,2,$104.00 
51.46475,-0.02906,2,1,1,$35.00 
51.39159,-0.06441,5,2,3,$90.00 
51.49191,-0.20994,4,1,2,$75.00 
51.5245,-0.09733,2,1,1,$50.00 
51.55592,-0.21463,2,1,1,$70.00 
51.55559,-0.07598,4,1,2,$95.00 
51.5277,-0.18533,2,1,1,$95.00 
51.61169,-0.30693,2,1,,$50.00 
51.49124,-0.13014,4,1,2,$119.00 
51.53059,-0.21598,3,2,3,$75.00 
51.5423,-0.34907,1,1,1,$25.00 
51.54553,-0.15447,2,1,1,$49.00 
51.54855,-0.0591,1,1,1,$150.00 
51.43586,-0.42029,2,1,1,$25.00 
51.49264,-0.04192,2,1,1,$36.00 
51.4752,-0.1846,2,1,1,$75.00 
51.47378,-0.19898,4,1,1,$114.00 
51.49273,-0.16416,4,1,2,$173.00 
51.48233,0.01469,2,1,1,$99.00 
51.46711,-0.25721,4,2,2,$80.00 
51.51911,-0.28824,3,1,2,$59.00 
51.60456,-0.27537,1,1,1,$32.00 
51.52785,-0.20329,6,2,3,$130.00 
51.52055,-0.11295,2,1,1,$110.00 
51.52116,-0.13416,2,1,1,$61.00 
51.50772,-0.1457,4,2,2,$149.00 
51.44557,-0.20661,2,1,1,$50.00 
51.49469,-0.09841,3,1,0,$69.00 
51.54354,-0.25025,8,4,6,$100.00 
51.4624,-0.12721,5,1,3,$71.00 
51.54892,-0.22434,1,1,1,$42.00 
51.58559,-0.01693,1,1,1,$21.00 
51.5287,-0.11071,1,1,1,$35.00 
51.51414,-0.03106,4,2,2,$130.00 
51.45865,-0.22867,3,1,1,$67.00 
51.55449,-0.22058,1,1,1,$50.00 
51.58216,-0.06577,2,1,1,$27.00 
51.44164,-0.22245,2,1,1,$50.00 
51.57862,-0.02892,4,1,1,$55.00 
51.55136,-0.17375,6,3,3,$400.00 
51.51919,-0.16876,2,1,1,$45.00 
51.44877,-0.19784,2,1,1,$150.00 
51.64736,-0.07058,2,1,1,$34.00 
51.49913,-0.08826,2,1,1,$61.00 
51.49632,-0.17843,2,1,1,$100.00 
51.49366,0.06366,4,1,4,$115.00 
51.57505,-0.38552,1,1,1,$35.00 
51.53565,0.01537,1,1,1,$23.00 
51.50665,-0.03598,3,1,2,$75.00 
51.57363,-0.3849,1,1,0,$25.00 
51.48862,-0.0839,2,1,1,$40.00 
51.53095,-0.37841,3,2,2,$94.00 
51.4643,-0.11366,2,1,1,$40.00 
51.44275,-0.18817,3,1,1,$138.00 
51.51949,-0.11628,8,3,4,$90.00 
51.49193,-0.18205,2,1,1,$90.00 
51.59297,-0.03119,2,1,1,$51.00 
51.54057,-0.11233,2,1,1,$54.00 
51.5775,-0.08156,3,1,1,$25.00 
51.53941,-0.02236,2,1,1,$42.00 
51.51452,-0.05643,4,2,2,$120.00 
51.4269,-0.05618,1,1,1,$41.00 
51.5503,0.02637,3,1,1,$50.00 
51.52701,-0.14174,2,1,1,$45.00 
51.52245,-0.07178,2,1,1,$83.00 
51.6042,-0.27467,2,1,1,$30.00 
51.44227,-0.20315,2,1,2,$30.00 
51.53767,-0.02149,2,1,1,$38.00 
51.51406,-0.065,2,1,1,$90.00 
51.55318,-0.11499,2,1,1,$50.00 
51.51371,-0.18696,1,,2,$40.00 
51.53204,-0.11964,2,1,1,$145.00 
51.56587,-0.07572,7,3,3,$75.00 
51.47106,-0.16577,4,2,2,$180.00 
51.49457,-0.23175,1,1,1,$59.00 
51.50735,-0.26797,2,1,1,$65.00 
51.52776,-0.18771,5,3,3,$179.00 
51.49997,-0.07392,3,1,1,$81.00 
51.44093,-0.18337,6,2,2,$100.00 
51.50992,-0.01545,2,1,1,$25.00 
51.45356,-0.2085,2,1,1,$40.00 
51.57165,-0.13986,1,1,1,$540.00 
51.62289,-0.08416,1,3,3,$46.00 
51.54797,-0.13722,4,2,3,$70.00 
51.49153,-0.15632,4,2,2,$160.00 
51.51368,-0.07035,2,1,1,$115.00 
51.49308,-0.13192,1,1,1,$36.00 
51.52234,0.0193,2,1,1,$40.00 
51.54618,-0.08363,2,1,1,$30.00 
51.52456,-0.14213,2,1,1,$150.00 
51.47364,-0.18403,2,1,1,$110.00 
51.50428,-0.338,5,3,4,$110.00 
51.50335,-0.33721,1,1,4,$30.00 
51.51663,-0.19991,4,2,2,$151.00 
51.52178,-0.07189,2,1,1,$50.00 
51.47121,0.06941,1,1,1,$51.00 
51.44824,0.01342,2,1,1,$50.00 
51.44864,0.01324,2,1,1,$50.00 
51.5332,-0.23194,2,1,1,$55.00 
51.46949,-0.3635,2,2,2,$85.00 
51.44357,-0.21027,2,1,1,$64.00 
51.54799,-0.01211,4,2,2,$55.00 
51.62429,-0.11074,7,4,4,$160.00 
51.5073,0.01612,11,3,6,$386.00 
51.5769,-0.13887,6,3,3,$275.00 
51.50357,-0.22048,2,1,1,$44.00 
51.47997,-0.18968,2,1,1,$70.00 
51.41595,-0.18422,1,1,0,$33.00 
51.54493,-0.08099,2,1,1,$60.00 
51.62519,-0.06389,2,1,1,$36.00 
51.52114,-0.04126,2,1,1,$42.00 
51.5447,-0.11193,2,1,1,$49.00 
51.51884,-0.19486,4,2,2,$358.00 
51.5104,-0.1966,2,1,2,$149.00 
51.56607,-0.10801,7,2,4,$137.00 
51.47243,-0.09896,2,1,1,$43.00 
51.48207,-0.18008,2,1,1,$65.00 
51.54237,-0.15676,6,3,3,$129.00 
51.54892,-0.1273,2,1,2,$127.00 
51.45289,-0.1163,2,1,1,$69.00 
51.44927,-0.14398,1,1,1,$100.00 
51.54919,-0.1947,2,,2,$38.00 
51.43641,-0.33062,6,3,3,$206.00 
51.53918,-0.09986,1,1,0,$143.00 
51.44726,-0.22137,2,,2,$61.00 
51.45969,-0.03736,5,3,4,$70.00 
51.5311,-0.1124,8,3,3,$246.00 
51.51363,-0.00644,2,1,1,$20.00 
51.55081,-0.14299,2,1,1,$49.00 
51.49664,-0.21441,2,1,1,$55.00 
51.5394,-0.18461,4,2,2,$120.00 
51.52194,-0.16008,2,1,1,$78.00 
51.50938,-0.00087,2,1,1,$130.00 
51.48887,-0.00812,2,1,1,$20.00 
51.58449,-0.36337,1,1,1,$60.00 
51.5525,-0.04037,2,1,1,$70.00 
51.48629,-0.08828,2,1,1,$29.00 
51.44465,-0.21548,1,1,1,$20.00 
51.58571,-0.06451,2,1,1,$59.00 
51.5183,0.01356,2,1,1,$37.00 
51.5752,-0.09733,1,,1,$40.00 
51.47297,-0.02275,2,2,2,$50.00 
51.53483,0.00408,2,1,1,$44.00 
51.47138,0.05253,2,1,1,$27.00 
51.39181,-0.09002,6,4,4,$49.00 
51.48079,-0.11262,1,1,1,$50.00 
51.47086,-0.12152,1,1,0,$35.00 
51.48299,-0.12281,4,2,2,$180.00 
51.51677,-0.21618,4,1,2,$89.00 
51.52188,-0.13876,4,1,2,$135.00 
51.51121,-0.26387,1,1,1,$47.00 
51.44371,-0.14667,1,1,1,$29.00 
51.47101,-0.03151,2,1,1,$65.00 
51.52582,-0.09648,2,1,1,$92.00 
51.42971,-0.1215,1,1,1,$30.00 
51.40897,-0.09637,1,1,1,$24.00 
51.56561,-0.13214,2,1,1,$90.00 
51.48817,-0.05234,2,1,1,$33.00 
51.49711,-0.26904,2,1,1,$55.00 
51.52429,-0.10244,1,1,1,$45.00 
51.56673,0.00423,2,1,1,$40.00 
51.55237,-0.11445,2,1,1,$80.00 
51.58318,-0.08568,4,2,2,$79.00 
51.47268,-0.15029,2,1,1,$65.00 
51.43643,-0.21126,4,2,2,$90.00 
51.54179,-0.03068,2,1,1,$23.00 
51.60444,-0.17488,2,1,1,$67.00 
51.54504,-0.19164,8,2,3,$106.00 
51.42049,-0.19357,2,3,3,$295.00 
51.46051,-0.11367,4,2,2,$90.00 
51.46761,-0.36847,3,2,2,$22.00 
51.46905,-0.1293,4,2,2,$120.00 
51.44891,-0.20598,2,1,1,$30.00 
51.52587,-0.06422,2,1,1,$20.00 
51.42961,-0.01233,2,1,1,$49.00 
51.60533,0.0972,2,1,1,$42.00 
51.52927,-0.18725,1,1,1,$46.00 
51.49815,-0.24303,4,1,1,$79.00 
51.47759,-0.09255,2,1,1,$40.00 
51.44592,-0.21152,2,1,1,$40.00 
51.49582,-0.22783,8,4,5,$250.00 
51.49823,-0.13357,2,1,1,$55.00 
51.52895,-0.18759,7,4,4,$220.00 
51.60789,-0.42749,2,1,1,$36.00 
51.49909,-0.07602,1,1,1,$50.00 
51.46818,-0.1337,2,1,1,$61.00 
51.51369,-0.02302,6,3,4,$150.00 
51.50721,-0.10166,4,2,2,$200.00 
51.45955,0.0067,2,1,1,$55.00 
51.60088,-0.20585,8,4,7,$465.00 
51.5502,-0.18102,2,1,1,$55.00 
51.53336,-0.12009,6,2,2,$235.00 
51.4843,-0.27365,6,3,4,$142.00 
51.54664,-0.20889,8,1,8,$26.00 
51.46321,-0.0158,1,1,1,$50.00 
51.56144,-0.00871,2,1,1,$20.00 
51.50829,-0.26887,3,1,1,$70.00 
51.54315,-0.05561,2,1,1,$75.00 
51.50591,-0.10362,2,1,1,$45.00 
51.51727,-0.04935,1,1,1,$26.00 
51.51845,-0.0499,2,1,1,$28.00 
51.53396,-0.13981,2,1,1,$35.00 
51.48516,-0.18608,2,1,1,$50.00 
51.48746,-0.15112,2,,1,$94.00 
51.61104,-0.11621,1,1,1,$30.00 
51.48539,-0.16353,2,1,2,$105.00 
51.50469,-0.24672,2,1,1,$89.00 
51.43862,-0.16611,2,1,1,$80.00 
51.52965,-0.05065,2,1,1,$55.00 
51.58172,-0.07149,1,1,1,$26.00 
51.53728,-0.19352,3,1,1,$133.00 
51.56147,-0.00538,2,1,1,$100.00 
51.56436,-0.32823,2,1,1,$30.00 
51.56104,-0.05982,1,1,1,$50.00 
51.55282,-0.15489,4,1,1,$55.00 
51.53933,-0.09472,2,1,1,$85.00 
51.56377,-0.14377,6,2,3,$155.00 
51.46734,-0.1743,4,1,2,$145.00 
51.54467,-0.05652,1,1,1,$55.00 
51.54279,-0.07416,5,2,3,$80.00 
51.56335,-0.00687,1,1,1,$49.00 
51.45057,-0.19933,2,1,1,$140.00 
51.49459,-0.18644,4,1,2,$196.00 
51.58809,-0.15361,2,1,2,$35.00 
51.51433,-0.19607,5,3,3,$350.00 
51.50132,-0.10777,2,1,1,$40.00 
51.47123,-0.16715,4,1,2,$90.00 
51.45373,-0.09001,2,1,1,$65.00 
51.52774,-0.18938,1,1,1,$28.00 
51.43536,-0.03944,3,1,1,$22.00 
51.4265,0.03519,2,1,2,$64.00 
51.46965,-0.13062,1,1,1,$40.00 
51.55628,-0.08881,2,1,1,$45.00 
51.50032,-0.04257,1,1,1,$33.00 
51.53127,-0.11976,6,2,2,$235.00 
51.51683,-0.21546,5,2,3,$921.00 
51.44973,-0.03117,6,3,3,$100.00 
51.5042,-0.11046,8,4,6,$431.00 
51.48267,-0.18671,4,1,1,$120.00 
51.55407,-0.15246,2,1,1,$79.00 
51.4836,-0.11898,7,3,5,$315.00 
51.49815,-0.19278,5,3,3,$412.00 
51.54004,-0.25392,4,2,2,$70.00 
51.46494,-0.28121,9,5,5,$425.00 
51.44942,-0.12011,4,2,2,$90.00 
51.54151,-0.05296,3,,2,$83.00 
51.55676,-0.09376,4,2,2,$125.00 
51.5226,-0.0312,2,1,1,$19.00 
51.48586,-0.12425,4,2,2,$165.00 
51.54813,-0.15252,2,1,1,$65.00 
51.54807,-0.08243,1,1,1,$40.00 
51.56227,-0.0502,2,1,1,$100.00 
51.46364,-0.29554,12,4,5,$300.00 
51.55613,-0.11278,2,1,1,$75.00 
51.52959,-0.08148,4,1,1,$120.00 
51.5215,-0.1933,4,2,2,$456.00 
51.53725,-0.14216,5,1,2,$135.00 
51.52451,-0.14239,2,,0,$48.00 
51.46928,-0.2887,2,1,1,$42.00 
51.56364,-0.06788,2,1,1,$20.00 
51.44487,-0.20014,4,2,2,$225.00 
51.43458,-0.13283,10,5,5,$685.00 
51.53314,-0.12034,6,2,2,$235.00 
51.56943,-0.02035,4,2,2,$99.00 
51.4475,-0.18881,2,1,1,$75.00 
51.49271,-0.20635,5,2,3,$133.00 
51.53336,-0.10206,6,2,3,$139.00 
51.53334,-0.11981,6,2,2,$245.00 
