latitude,longitude,accommodates,bedrooms,beds,price
51.52321,-0.25711,2,,1,$80.00 
51.54967,-0.00126,2,1,1,$50.00 
51.52804,-0.0837,2,1,1,$50.00 
51.54089,-0.14848,2,1,1,$40.00 
51.51294,-0.2148,2,1,1,$66.00 
51.54065,-0.09052,2,1,2,$29.00 
51.56316,-0.04657,2,1,1,$120.00 
51.37212,-0.09257,3,1,2,$39.00 
51.4507,-0.1156,2,1,1,$32.00 
51.4899,-0.05077,2,1,1,$35.00 
51.51861,-0.02847,1,1,1,$25.00 
51.56823,-0.03592,2,,1,$57.00 
51.38333,-0.12667,2,1,1,$35.00 
51.55233,0.04766,3,1,2,$48.00 
51.47261,-0.29038,4,2,2,$135.00 
51.52775,-0.06188,1,1,1,$22.00 
51.44176,-0.1319,4,2,2,$55.00 
51.53264,-0.21055,6,3,3,$250.00 
51.54028,-0.06706,2,1,1,$75.00 
51.4392,-0.03917,1,1,1,$29.00 
51.37661,-0.0946,2,1,1,$65.00 
51.48876,-0.1905,2,1,2,$135.00 
51.52362,-0.15906,4,,1,$170.00 
51.53396,-0.00888,8,2,2,$99.00 
51.58865,-0.15245,4,2,2,$50.00 
51.50143,-0.11288,1,1,1,$48.00 
51.56229,-0.07101,2,1,0,$45.00 
51.50338,-0.11353,2,1,1,$50.00 
51.50402,-0.23885,4,2,4,$85.00 
51.46405,-0.16018,1,1,1,$35.00 
51.56322,-0.072,4,2,3,$72.00 
51.45876,-0.29575,2,1,2,$95.00 
51.55068,0.00945,11,5,7,$199.00 
51.61669,-0.07682,1,1,1,$15.00 
51.50121,-0.08158,2,1,1,$95.00 
51.53447,-0.08837,2,1,1,$32.00 
51.49872,-0.05168,4,2,2,$130.00 
51.49863,-0.14454,1,1,1,$40.00 
51.55013,-0.0649,2,1,0,$39.00 
51.50886,0.01822,5,2,0,$196.00 
51.5262,-0.13772,2,1,1,$52.00 
51.56793,0.00948,4,1,2,$76.00 
51.42766,-0.33782,2,1,1,$51.00 
51.50119,-0.21494,2,1,1,$55.00 
51.50414,-0.25457,2,1,1,$95.00 
51.50271,-0.2146,2,1,1,$55.00 
51.42935,-0.03066,2,1,1,$25.00 
51.47058,-0.16171,6,3,3,$150.00 
51.44549,-0.41837,1,1,1,$30.00 
51.43877,-0.16636,4,2,2,$103.00 
51.5421,-0.02209,2,1,1,$60.00 
51.51182,-0.1351,1,1,2,$39.00 
51.54366,-0.10519,2,1,1,$145.00 
51.51722,-0.19238,2,1,1,$63.00 
51.47815,-0.1095,3,1,2,$35.00 
51.57519,-0.11717,1,1,1,$18.00 
51.59453,-0.24987,2,1,1,$30.00 
51.56145,-0.00485,4,2,2,$90.00 
51.48651,-0.2169,5,2,3,$66.00 
51.54946,-0.15835,2,1,1,$40.00 
51.46825,-0.22355,2,1,1,$129.00 
51.42873,-0.12049,2,1,1,$35.00 
51.49286,-0.02503,15,3,9,$384.00 
51.50725,-0.05371,4,2,2,$100.00 
51.55429,-0.07668,2,1,1,$100.00 
51.48201,-0.11229,2,1,1,$29.00 
51.41256,-0.30308,2,1,1,$30.00 
51.48868,-0.22657,2,1,1,$95.00 
51.54242,-0.28297,1,,1,$19.00 
51.45494,-0.1207,3,1,1,$42.00 
51.50613,-0.00583,1,1,1,$150.00 
51.56245,-0.0833,2,1,0,$32.00 
51.50683,-0.00555,1,1,1,$150.00 
51.47257,-0.10041,1,,1,$200.00 
51.48087,-0.08438,2,1,1,$51.00 
51.54314,-0.10498,4,2,2,$154.00 
51.4426,-0.18992,5,3,3,$220.00 
51.39718,0.05255,1,1,1,$40.00 
51.53399,-0.066,4,2,2,$150.00 
51.47394,-0.05287,2,1,1,$40.00 
51.53502,-0.22109,1,1,1,$40.00 
51.51438,-0.2063,6,3,3,$214.00 
51.4735,-0.20902,2,1,1,$75.00 
51.50731,-0.00753,2,1,1,$50.00 
51.474,-0.28572,6,3,3,$279.00 
51.51395,-0.15958,5,2,3,$195.00 
51.46111,-0.17458,4,2,2,$40.00 
51.51436,-0.01202,1,1,1,$40.00 
51.52624,-0.07513,2,2,1,$59.00 
51.51336,-0.15988,5,2,3,$185.00 
51.52088,-0.15949,2,1,1,$155.00 
51.54078,-0.1558,4,1,3,$90.00 
51.54945,-0.14356,4,2,2,$100.00 
51.555,-0.19141,2,1,2,$80.00 
51.50686,-0.21553,2,2,2,$225.00 
51.53856,-0.11932,2,1,1,$33.00 
51.41005,-0.13784,1,1,1,$35.00 
51.49323,-0.30587,6,2,2,$170.00 
51.42077,-0.05636,1,1,1,$24.00 
51.531,-0.07149,6,1,3,$61.00 
51.52633,-0.09709,2,1,1,$157.00 
51.47392,-0.09099,2,1,1,$35.00 
51.498,-0.42753,4,2,3,$114.00 
51.51214,-0.05532,2,1,0,$42.00 
51.58165,-0.09838,2,1,1,$30.00 
51.44597,-0.03722,2,1,1,$29.00 
51.43066,-0.17557,1,1,1,$25.00 
51.52725,-0.18613,2,1,1,$80.00 
51.52584,-0.07311,2,1,1,$98.00 
51.44424,-0.11079,4,,1,$50.00 
51.48326,-0.11961,4,2,3,$151.00 
51.4401,-0.11178,10,5,5,$149.00 
51.50135,-0.25304,2,1,1,$90.00 
51.49732,-0.19092,2,1,1,$55.00 
51.51395,-0.15958,6,2,3,$175.00 
51.58908,-0.153,4,1,1,$60.00 
51.53979,-0.06001,4,2,3,$90.00 
51.5146,-0.15872,6,2,3,$175.00 
51.55484,-0.1276,6,4,4,$140.00 
51.49689,-0.16847,5,2,2,$265.00 
51.51958,-0.07067,1,1,1,$32.00 
51.48714,-0.1788,2,1,1,$102.00 
51.48384,-0.12404,7,2,2,$213.00 
51.55031,-0.18184,2,1,1,$25.00 
51.5421,-0.13374,2,1,1,$55.00 
51.55963,0.01278,1,1,1,$15.00 
51.52189,-0.16194,2,,1,$99.00 
51.49248,-0.18352,1,1,1,$96.00 
51.51763,-0.13385,2,1,0,$130.00 
51.53396,-0.00888,2,1,1,$60.00 
51.55068,0.00945,11,5,7,$209.00 
51.533,-0.05918,2,1,1,$50.00 
51.49841,-0.08175,4,2,2,$112.00 
51.46303,-0.11201,2,1,1,$59.00 
51.45103,-0.2171,2,1,1,$30.00 
51.40961,-0.13599,2,1,1,$35.00 
51.46152,-0.1092,1,1,1,$59.00 
51.47583,-0.13753,2,1,1,$39.00 
51.41582,-0.13702,1,1,1,$35.00 
51.51514,-0.13685,3,1,2,$159.00 
51.51552,-0.17612,3,3,1,$230.00 
51.48617,-0.17929,2,1,1,$120.00 
51.51481,-0.05726,1,1,1,$40.00 
51.48754,-0.1898,2,1,1,$59.00 
51.45681,-0.07138,2,1,1,$22.00 
51.411,-0.1474,2,1,1,$26.00 
51.58929,-0.14262,2,1,1,$47.00 
51.4652,-0.29386,6,2,3,$78.00 
51.52831,-0.1238,2,1,1,$72.00 
51.5242,-0.11584,2,1,1,$64.00 
51.48665,-0.16367,4,2,2,$81.00 
51.53528,-0.22761,4,2,2,$150.00 
51.58158,-0.12557,2,1,1,$60.00 
51.53349,-0.03765,6,3,3,$120.00 
51.50365,0.08962,2,1,1,$35.00 
51.46464,0.10826,2,1,1,$85.00 
51.53483,-0.08499,2,1,1,$40.00 
51.56784,-0.13273,1,4,1,$20.00 
51.53089,-0.28786,2,1,1,$25.00 
51.48632,-0.20466,2,1,1,$150.00 
51.48703,0.00821,1,1,1,$28.00 
51.54436,-0.17791,2,1,1,$50.00 
51.52832,-0.0891,4,1,2,$109.00 
51.55141,0.00685,2,1,1,$35.00 
51.5135,-0.07327,3,1,2,$110.00 
51.49243,-0.24472,2,1,1,$85.00 
51.435,-0.03019,3,2,1,$47.00 
51.38674,-0.06967,2,1,1,$65.00 
51.47753,-0.14972,2,1,1,$114.00 
51.45066,-0.07473,8,4,4,$125.00 
51.53268,-0.08833,2,1,1,$40.00 
51.58894,-0.03621,6,1,3,$60.00 
51.48483,-0.18332,4,2,2,$131.00 
51.51925,-0.03875,4,1,2,$65.00 
51.49509,-0.18842,4,1,2,$165.00 
51.53421,-0.08467,2,1,1,$50.00 
51.43017,-0.19405,1,1,1,$14.00 
51.59383,-0.21257,2,1,0,$35.00 
51.52326,-0.10706,2,1,1,$80.00 
51.58633,-0.07718,2,1,1,$20.00 
51.52176,-0.05361,6,3,3,$115.00 
51.46718,-0.12272,6,3,4,$250.00 
51.58165,-0.09838,2,1,1,$30.00 
51.46209,-0.03182,8,4,5,$100.00 
51.53495,-0.17508,4,2,2,$200.00 
51.46023,-0.17006,4,1,2,$60.00 
51.55848,-0.07204,1,1,1,$25.00 
51.52602,-0.19183,5,2,3,$69.00 
51.53656,-0.07555,1,1,1,$33.00 
51.53184,-0.05783,3,1,2,$55.00 
51.39772,-0.00468,3,1,1,$47.00 
51.53792,-0.1547,5,2,3,$220.00 
51.46961,-0.19094,4,2,2,$80.00 
51.41127,-0.28672,2,1,1,$40.00 
51.53127,-0.05036,1,1,1,$25.00 
51.41008,-0.23208,4,2,2,$121.00 
51.5385,-0.1422,5,1,2,$89.00 
51.43077,-0.31532,3,1,1,$53.00 
51.48136,-0.0167,3,1,1,$75.00 
51.51473,-0.1068,6,2,3,$192.00 
51.52591,-0.02905,4,1,1,$47.00 
51.39691,-0.09335,2,1,0,$48.00 
51.40005,-0.07954,1,,1,$40.00 
51.65975,-0.04747,2,1,1,$19.00 
51.52398,-0.1375,2,1,1,$35.00 
51.46646,-0.262,6,3,3,$132.00 
51.51385,-0.17912,4,2,2,$50.00 
51.48481,-0.16985,4,1,2,$106.00 
51.54425,-0.06307,2,1,1,$45.00 
51.53104,-0.1174,2,1,1,$72.00 
51.53899,-0.22254,7,4,6,$300.00 
51.47299,-0.35804,1,1,2,$12.00 
51.57055,0.00484,3,1,2,$40.00 
51.56895,0.00626,1,1,1,$30.00 
51.41051,-0.14517,1,1,1,$48.00 
51.48766,-0.14696,2,1,1,$95.00 
51.53823,-0.00252,2,1,1,$31.00 
51.40104,-0.10082,6,3,3,$120.00 
51.52106,-0.04821,2,1,1,$32.00 
51.58474,-0.02634,6,3,3,$90.00 
51.46897,-0.14023,2,1,1,$120.00 
51.48514,-0.21885,3,1,2,$43.00 
51.47175,-0.04304,2,1,1,$36.00 
51.60853,-0.06914,2,1,1,$39.00 
51.54235,-0.1848,2,1,1,$121.00 
51.51412,-0.18632,3,1,2,$66.00 
51.52493,-0.07188,2,1,1,$85.00 
51.5071,0.02126,2,1,1,$40.00 
51.4619,-0.20553,5,2,2,$200.00 
51.51186,-0.26726,1,1,1,$20.00 
51.52134,0.1066,2,1,1,$30.00 
51.4878,0.09975,1,1,1,$22.00 
51.50598,-0.23458,2,1,1,$38.00 
51.59882,-0.19693,6,3,4,$135.00 
51.48844,-0.22613,2,1,1,$110.00 
51.52442,-0.05901,2,1,1,$120.00 
51.51404,-0.07189,2,,1,$95.00 
51.47496,0.06724,2,2,2,$550.00 
51.51629,-0.24632,2,1,1,$25.00 
51.55674,-0.12492,1,1,1,$30.00 
51.52973,-0.03823,6,3,2,$104.00 
51.50221,-0.22983,2,1,1,$39.00 
51.48639,-0.18785,3,1,3,$85.00 
51.5282,-0.46329,1,1,1,$30.00 
51.48684,-0.07224,2,1,1,$50.00 
51.54902,-0.16174,1,1,1,$54.00 
51.51511,-0.18652,10,5,5,$226.00 
51.52289,-0.13758,3,1,2,$300.00 
51.54317,0.04321,7,4,5,$99.00 
51.54502,0.04303,8,4,5,$99.00 
51.49597,-0.06203,2,1,1,$75.00 
51.51326,-0.18645,10,5,5,$246.00 
51.52409,-0.16046,2,,1,$85.00 
51.48521,-0.21905,2,1,1,$43.00 
51.48869,-0.43538,2,1,1,$27.00 
51.47535,-0.09703,3,1,1,$50.00 
51.48514,-0.21885,2,1,1,$43.00 
51.48514,-0.21885,2,1,1,$43.00 
51.40153,-0.29423,6,3,3,$230.00 
51.51753,-0.01782,2,1,1,$25.00 
51.47332,-0.08037,2,,1,$65.00 
51.55037,-0.45414,1,1,1,$40.00 
51.55836,-0.07325,2,1,1,$50.00 
51.40545,-0.30381,2,1,1,$45.00 
51.53062,-0.12492,4,1,2,$90.00 
51.38651,-0.12246,1,1,1,$50.00 
51.50519,-0.34021,1,1,1,$40.00 
51.53019,-0.09616,4,1,2,$85.00 
51.53353,-0.03143,4,1,4,$80.00 
51.54304,-0.14476,1,1,1,$45.00 
51.50204,-0.16918,5,1,4,$175.00 
51.45333,-0.18335,2,1,1,$65.00 
51.52339,-0.02068,1,1,1,$45.00 
51.46278,-0.23627,2,1,1,$50.00 
51.57971,-0.1238,2,1,1,$65.00 
51.46325,-0.12852,4,2,2,$120.00 
51.46746,-0.22281,2,1,1,$50.00 
51.38313,-0.09732,4,2,2,$100.00 
51.48794,-0.29071,7,2,3,$199.00 
51.59697,-0.24361,4,2,2,$180.00 
51.56636,-0.09916,1,1,1,$46.00 
51.53453,-0.22549,2,1,1,$55.00 
51.49254,-0.16493,4,1,1,$193.00 
51.54905,-0.05832,2,1,1,$85.00 
51.50309,-0.01978,2,1,1,$60.00 
51.3978,-0.25321,8,4,4,$195.00 
51.54961,-0.20877,1,1,1,$30.00 
51.57589,0.18492,6,2,4,$100.00 
51.51718,-0.13654,4,1,1,$94.00 
51.475,-0.13176,2,1,2,$70.00 
51.53466,-0.05485,6,3,3,$74.00 
51.49235,-0.16528,4,1,1,$193.00 
51.51577,-0.05755,6,3,3,$176.00 
51.55334,-0.04659,2,1,1,$35.00 
51.42783,0.05116,1,1,1,$19.00 
51.53207,-0.12223,2,1,1,$48.00 
51.51132,-0.19725,4,2,3,$140.00 
51.55193,-0.0371,2,1,1,$40.00 
51.5014,-0.16202,6,2,3,$303.00 
51.49229,-0.04014,1,1,1,$25.00 
51.55359,-0.07637,2,2,1,$60.00 
51.51896,-0.0931,2,1,1,$235.00 
51.5526,-0.05708,2,1,1,$75.00 
51.53409,-0.23506,4,1,3,$28.00 
51.54953,-0.06659,6,2,3,$150.00 
51.51744,-0.28336,5,3,3,$145.00 
51.49385,-0.18955,3,1,1,$185.00 
51.56274,-0.07425,2,,1,$45.00 
51.53498,-0.14316,2,1,1,$180.00 
51.52956,-0.20694,5,2,0,$110.00 
51.4922,-0.11605,2,1,1,$99.00 
51.44909,-0.12843,2,1,1,$35.00 
51.53379,-0.09209,2,1,1,$79.00 
51.46313,-0.13335,4,2,2,$95.00 
51.53028,-0.01444,10,3,4,$160.00 
51.48981,-0.05186,2,1,1,$37.00 
51.55118,-0.11339,2,,1,$35.00 
51.52541,-0.19231,6,3,4,$179.00 
51.52979,-0.11658,2,1,1,$53.00 
51.51672,-0.18315,4,2,2,$179.00 
51.53578,-0.06591,2,1,1,$39.00 
51.41693,-0.03607,2,1,1,$30.00 
51.51941,-0.06917,2,1,1,$55.00 
51.63299,-0.09829,4,2,3,$45.00 
51.5086,-0.12265,4,2,2,$225.00 
51.51558,-0.05961,4,2,2,$179.00 
51.43153,0.11342,3,1,2,$70.00 
51.51561,-0.05743,2,1,1,$70.00 
51.4672,-0.03505,5,2,2,$150.00 
51.55276,-0.08778,2,1,1,$42.00 
51.47265,-0.0632,4,2,2,$68.00 
51.49927,-0.06188,7,4,4,"$18,664.00 "
51.59089,-0.3783,4,2,2,$75.00 
51.51017,-0.19369,4,2,2,$120.00 
51.51909,-0.20075,2,1,1,$180.00 
51.51401,-0.11062,2,1,1,$223.00 
51.53782,-0.10381,2,1,1,$65.00 
51.54242,-0.20575,6,2,3,$135.00 
51.51275,-0.13158,4,2,2,$166.00 
51.49753,-0.02085,2,1,1,$130.00 
51.48696,0.0217,2,1,1,$43.00 
51.48872,-0.20776,2,,1,$165.00 
51.40594,-0.17206,4,1,2,$35.00 
51.51437,-0.10922,4,2,2,$282.00 
51.48379,-0.18361,5,3,3,$170.00 
51.49255,-0.13759,2,1,1,$247.00 
51.48867,-0.11064,2,1,1,$90.00 
51.55906,-0.08047,1,1,1,$40.00 
51.54425,-0.10162,4,1,2,$120.00 
51.47154,0.18562,2,1,1,$65.00 
51.49383,-0.13858,5,2,2,$315.00 
51.53943,-0.18902,5,3,3,$174.00 
51.51143,0.01188,1,1,2,$45.00 
51.52388,-0.12484,6,2,4,$180.00 
51.58177,-0.01424,3,,2,$50.00 
51.48973,-0.13942,5,2,3,$194.00 
51.48416,-0.06498,4,2,2,$96.00 
51.47444,0.04055,4,2,2,$89.00 
51.51151,-0.05109,2,1,1,$40.00 
51.47303,-0.03398,4,2,3,$80.00 
51.47658,-0.20904,2,1,1,$32.00 
51.44346,-0.04413,2,1,1,$48.00 
51.52514,-0.2031,2,1,1,$50.00 
51.42355,-0.14404,2,1,1,$45.00 
51.43067,0.01227,3,2,2,$30.00 
51.53608,-0.06349,1,1,1,$42.00 
51.55959,-0.11473,1,,1,$75.00 
51.42183,-0.13871,4,2,2,$70.00 
51.53773,-0.0855,2,1,1,$55.00 
51.50929,0.01781,4,2,2,$130.00 
51.52318,-0.06713,6,2,3,$118.00 
51.66201,-0.092,2,1,1,$115.00 
51.51567,-0.05993,2,1,1,$60.00 
51.46597,-0.00829,4,2,2,$89.00 
51.50737,-0.06965,4,1,1,$125.00 
51.31459,-0.15763,1,1,1,$15.00 
51.5059,-0.06391,4,2,3,$92.00 
51.55072,-0.19171,3,1,2,$60.00 
51.51436,-0.05982,2,1,1,$50.00 
51.50111,-0.22091,6,2,2,$69.00 
51.50916,0.01472,4,1,2,$160.00 
51.58474,-0.08423,2,1,1,$25.00 
51.53067,-0.06134,2,1,1,$41.00 
51.53208,-0.06496,5,2,3,$120.00 
51.48438,-0.06623,4,2,2,$100.00 
51.53218,-0.0701,4,2,2,$99.00 
51.63373,-0.12948,2,1,1,$33.00 
51.51081,-0.05673,2,1,1,$42.00 
51.51671,-0.13708,2,1,1,$32.00 
51.53329,0.1914,2,1,1,$100.00 
51.48758,-0.04218,2,1,1,$26.00 
51.51571,-0.05976,2,1,1,$70.00 
51.54781,-0.15857,1,1,1,$29.00 
51.59108,-0.28514,2,1,1,$28.00 
51.51403,0.04046,3,1,1,$55.00 
51.51455,-0.0598,2,1,1,$50.00 
51.53379,-0.03517,1,1,1,$25.00 
51.44754,-0.12136,2,1,1,$128.00 
51.48384,-0.17388,2,,1,$73.00 
51.5356,-0.14993,2,1,1,$70.00 
51.47182,-0.12969,2,1,1,$59.00 
51.41665,-0.19668,4,2,2,$70.00 
51.48905,0.00329,2,1,1,$40.00 
51.58831,-0.00676,3,2,1,$50.00 
51.49267,-0.15934,2,1,1,$175.00 
51.51286,-0.17508,4,2,2,$130.00 
51.56122,0.0785,2,1,1,$28.00 
51.49024,-0.13878,4,1,3,$89.00 
51.47883,-0.08794,5,2,4,$100.00 
51.64132,-0.13172,2,1,2,$20.00 
51.55559,0.14174,1,1,0,$20.00 
51.51172,0.0125,4,2,2,$100.00 
51.53465,-0.21662,1,1,1,$60.00 
51.51619,-0.19338,4,2,2,$134.00 
51.57492,-0.12963,4,2,2,$68.00 
51.51317,-0.18918,2,1,1,$125.00 
51.5104,-0.24327,1,1,0,$60.00 
51.46055,-0.24134,2,1,1,$33.00 
51.49877,-0.26951,4,2,2,$120.00 
51.54799,-0.17109,4,2,3,$130.00 
51.4933,-0.16522,2,,1,$120.00 
51.51348,-0.18725,3,1,2,$44.00 
51.50002,-0.26285,2,2,2,$74.00 
51.50905,-0.30263,2,1,1,$35.00 
51.54721,0.01272,2,1,1,$33.00 
51.40462,0.03582,2,1,1,$34.00 
51.514,0.04276,2,,2,$110.00 
51.4899,-0.271,2,1,1,$30.00 
51.492,-0.30364,4,2,2,$162.00 
51.52055,0.00873,1,1,0,$23.00 
51.55313,0.06467,5,2,2,$70.00 
51.47265,0.04889,8,4,5,$150.00 
51.57084,-0.19071,1,2,1,$55.00 
51.52566,-0.07504,2,1,1,$30.00 
51.45201,-0.07118,1,1,1,$19.00 
51.55104,-0.12929,2,1,1,$45.00 
51.53182,-0.08878,2,1,1,$45.00 
51.44699,-0.21346,5,2,3,$110.00 
51.53172,-0.23163,2,,1,$46.00 
51.45751,-0.17083,2,1,1,$90.00 
51.54622,-0.13422,1,1,1,$35.00 
51.58168,-0.0978,2,,1,$30.00 
51.49202,0.11844,3,2,2,$114.00 
51.54165,-0.19987,7,2,4,$132.00 
51.51348,-0.06745,2,1,1,$45.00 
51.49502,-0.19498,7,3,5,$374.00 
51.58775,-0.09775,10,4,5,$215.00 
51.45156,-0.18448,5,3,4,$160.00 
51.49219,-0.16674,2,,1,$78.00 
51.4963,-0.0703,4,2,2,$69.00 
51.42028,-0.07947,2,1,1,$25.00 
51.53221,-0.22699,6,2,3,$120.00 
51.52212,-0.06359,4,2,2,$100.00 
51.49237,-0.06208,7,2,5,$130.00 
51.53555,-0.08871,2,1,1,$30.00 
51.5271,-0.08274,4,2,2,$166.00 
51.49383,-0.18909,6,2,3,$240.00 
51.49304,-0.18919,2,,1,$125.00 
51.44088,-0.05076,2,1,1,$40.00 
51.52754,-0.08117,4,2,2,$177.00 
51.56062,-0.09792,4,2,2,$43.00 
51.51921,-0.06898,2,1,1,$119.00 
51.43919,0.12202,1,1,1,$25.00 
51.49212,-0.1874,4,2,3,$240.00 
51.53417,-0.11011,2,1,2,$64.00 
51.54967,-0.01209,12,3,6,$370.00 
51.49985,-0.08035,4,2,2,$115.00 
51.53373,-0.2367,5,3,3,$150.00 
51.48471,-0.11289,1,1,1,$12.00 
51.47299,-0.21391,4,2,2,$160.00 
51.4177,-0.21354,1,1,1,$100.00 
51.49604,-0.22871,2,,1,$60.00 
51.53928,-0.10658,2,1,1,$75.00 
51.53088,-0.22903,2,1,1,$69.00 
51.52856,-0.05353,2,1,2,$49.00 
51.52993,-0.11073,2,1,1,$115.00 
51.62855,-0.17061,2,1,1,$34.00 
51.3511,-0.05484,3,1,2,$39.00 
51.50015,-0.22166,2,1,1,$71.00 
51.55963,-0.12466,2,1,1,$25.00 
51.55267,0.04898,2,1,1,$22.00 
51.5652,0.10055,2,1,1,$75.00 
51.56659,0.1006,2,1,2,$85.00 
51.56516,0.10233,4,1,2,$120.00 
51.56023,-0.07558,2,1,1,$80.00 
51.54377,-0.10425,6,4,4,$405.00 
51.46816,-0.09683,4,1,2,$50.00 
51.46796,-0.1694,7,4,4,$125.00 
51.51742,-0.20447,8,3,3,$350.00 
51.53114,-0.04946,2,1,1,$55.00 
51.41634,-0.13244,4,2,1,$99.00 
51.46699,-0.05223,2,1,1,$45.00 
51.5174,-0.05277,1,1,1,$24.00 
51.5476,0.05094,1,1,1,$25.00 
51.41738,-0.12748,4,2,2,$85.00 
51.53766,-0.13102,2,1,1,$45.00 
51.56395,-0.09576,1,1,1,$30.00 
51.53147,-0.07549,2,1,1,$39.00 
51.4879,-0.20897,4,1,1,$56.00 
51.52516,-0.19031,4,2,2,$103.00 
51.42808,-0.06156,2,1,1,$22.00 
51.40609,-0.099,2,2,3,$86.00 
51.50333,0.08756,4,2,2,$110.00 
51.4226,-0.17758,5,3,3,$120.00 
51.50571,-0.10524,2,1,1,$65.00 
51.49094,-0.1916,4,1,2,$114.00 
51.51323,-0.16965,4,1,2,$179.00 
51.48561,-0.03561,4,1,1,$99.00 
51.57159,-0.1152,4,1,1,$84.00 
51.53008,-0.11891,4,2,3,$275.00 
51.59751,-0.00829,4,2,2,$30.00 
51.45381,-0.2444,2,1,1,$20.00 
51.4378,-0.21891,12,6,6,$350.00 
51.52572,-0.14035,2,1,1,$37.00 
51.48098,-0.12774,2,1,1,$80.00 
51.44242,-0.18382,4,2,2,$80.00 
51.60671,0.226,2,1,1,$30.00 
51.54464,-0.1434,2,1,1,$80.00 
51.41463,-0.0682,4,2,3,$60.00 
51.58965,0.02748,2,1,2,$50.00 
51.50353,-0.29688,3,,3,$60.00 
51.47598,-0.09921,4,1,2,$81.00 
51.50861,-0.23932,6,3,3,$180.00 
51.534,-0.09622,1,1,1,$39.00 
51.56927,-0.1138,2,1,1,$50.00 
51.45459,-0.18678,8,4,5,$223.00 
51.46073,-0.12422,2,1,1,$90.00 
51.40591,-0.12291,1,1,1,$25.00 
51.48412,0.00536,4,2,2,$80.00 
51.42202,-0.08467,2,2,2,$30.00 
51.55104,-0.16829,4,1,2,$120.00 
51.52659,-0.0717,2,1,1,$32.00 
51.53998,-0.08417,4,1,2,$150.00 
51.55425,-0.19646,6,3,4,$170.00 
51.51809,-0.19685,4,2,2,$135.00 
51.45257,-0.12237,1,1,1,$35.00 
51.49423,-0.24828,6,3,3,$245.00 
51.51319,-0.06444,1,1,1,$17.00 
51.48514,-0.21885,2,1,1,$43.00 
51.59446,-0.24981,2,1,1,$88.00 
51.4768,-0.07336,1,1,1,$35.00 
51.42881,-0.15327,1,1,1,$40.00 
51.4757,-0.39892,2,1,1,$30.00 
51.46449,-0.0054,1,1,1,$16.00 
51.54843,-0.06332,2,1,1,$38.00 
51.51545,-0.12491,6,2,3,$174.00 
51.53928,-0.12187,2,1,1,$120.00 
51.54548,-0.05141,4,1,1,$80.00 
51.5058,-0.23833,2,1,1,$34.00 
51.32825,-0.13099,10,5,5,$200.00 
51.46753,-0.11794,6,2,2,$80.00 
51.43396,-0.12688,2,1,1,$100.00 
51.52573,-0.12205,4,2,2,$68.00 
51.58072,-0.02701,1,1,1,$30.00 
51.46528,-0.14341,2,1,1,$89.00 
51.56475,0.07184,2,1,1,$41.00 
51.43362,-0.15807,6,3,3,$120.00 
51.47274,-0.18626,2,1,0,$51.00 
51.46321,-0.21966,2,1,1,$35.00 
51.4659,-0.16399,4,2,2,$300.00 
51.51564,-0.16428,2,1,1,$112.00 
51.4924,-0.03886,2,1,1,$50.00 
51.55195,0.01076,1,1,1,$20.00 
51.58461,-0.06286,2,1,1,$20.00 
51.59005,-0.16577,4,2,2,$80.00 
51.56999,-0.1245,2,,0,$55.00 
51.59213,-0.16397,6,4,4,$130.00 
51.50777,-0.06626,2,1,1,$50.00 
51.50785,-0.02637,2,1,1,$40.00 
51.57565,-0.12259,2,1,1,$50.00 
51.49679,-0.07871,2,1,1,$40.00 
51.51656,-0.30237,2,1,1,$38.00 
51.54653,-0.07398,4,2,2,$84.00 
51.53103,-0.14351,2,1,1,$45.00 
51.46192,-0.11302,2,1,1,$53.00 
51.54536,-0.18873,2,1,1,$50.00 
51.62628,-0.06119,2,1,1,$20.00 
51.54099,-0.18124,2,1,1,$135.00 
51.51714,-0.06854,2,1,1,$48.00 
51.4984,-0.01839,1,1,1,$45.00 
51.52217,-0.11749,2,1,1,$134.00 
51.47545,-0.11447,2,1,1,$30.00 
51.57366,0.18183,1,1,1,$32.00 
51.53553,0.03326,2,1,1,$45.00 
51.43838,-0.04784,4,2,2,$78.00 
51.52014,-0.15696,5,2,3,$285.00 
51.54532,0.04495,1,1,1,$25.00 
51.54573,-0.37068,2,1,1,$55.00 
51.49534,-0.19338,4,1,1,$60.00 
51.49092,-0.14409,1,,1,$40.00 
51.49465,-0.10032,2,1,1,$150.00 
51.50395,-0.0576,3,1,1,$95.00 
51.46421,-0.22053,1,1,1,$100.00 
51.5456,-0.06724,2,1,1,$60.00 
51.49537,-0.09901,6,2,3,$141.00 
51.58247,-0.21304,4,2,3,$115.00 
51.49507,-0.10002,2,1,1,$55.00 
51.50141,-0.01019,1,1,1,$42.00 
51.41917,-0.0632,1,1,0,$35.00 
51.54233,-0.38392,2,1,1,$70.00 
51.53464,-0.09737,4,1,2,$120.00 
51.47253,-0.39732,1,1,1,$25.00 
51.52936,-0.20278,2,1,1,$80.00 
51.44071,-0.07904,9,5,9,$350.00 
51.52544,-0.06788,1,1,1,$20.00 
51.48104,-0.12867,6,2,2,$199.00 
51.50563,-0.06852,1,2,1,$50.00 
51.49603,-0.47471,1,,1,$28.00 
51.46193,-0.13785,4,2,2,$100.00 
51.49672,-0.06538,1,1,1,$50.00 
51.53189,-0.12058,5,2,2,$120.00 
51.48392,-0.09261,2,1,1,$50.00 
